## Strong Edge Colouring Graphs No Restrict: 17950 flags
319;5;0,0,0,0,1,0,1,1,2,2;0,0,1,0,1
320;5;0,0,0,0,1,0,1,1,2,2;0,0,1,1,0
321;5;0,0,0,0,1,0,1,1,2,2;0,0,1,1,1
322;5;0,0,0,0,1,0,1,1,2,2;0,1,0,0,0
323;5;0,0,0,0,1,0,1,1,2,2;0,1,0,0,1
324;5;0,0,0,0,1,0,1,1,2,2;0,1,0,1,0
325;5;0,0,0,0,1,0,1,1,2,2;0,1,0,1,1
326;5;0,0,0,0,1,0,1,1,2,2;0,1,1,0,0
327;5;0,0,0,0,1,0,1,1,2,2;0,1,1,0,1
328;5;0,0,0,0,1,0,1,1,2,2;0,1,1,1,0
329;5;0,0,0,0,1,0,1,1,2,2;0,1,1,1,1
330;5;0,0,0,0,1,0,1,1,2,2;1,0,0,0,0
331;5;0,0,0,0,1,0,1,1,2,2;1,0,0,0,1
332;5;0,0,0,0,1,0,1,1,2,2;1,0,0,1,0
333;5;0,0,0,0,1,0,1,1,2,2;1,0,0,1,1
334;5;0,0,0,0,1,0,1,1,2,2;1,0,1,0,0
335;5;0,0,0,0,1,0,1,1,2,2;1,0,1,0,1
336;5;0,0,0,0,1,0,1,1,2,2;1,0,1,1,0
337;5;0,0,0,0,1,0,1,1,2,2;1,0,1,1,1
338;5;0,0,0,0,1,0,1,1,2,2;1,1,0,0,0
339;5;0,0,0,0,1,0,1,1,2,2;1,1,0,0,1
340;5;0,0,0,0,1,0,1,1,2,2;1,1,0,1,0
341;5;0,0,0,0,1,0,1,1,2,2;1,1,0,1,1
342;5;0,0,0,0,1,0,1,1,2,2;1,1,1,0,0
343;5;0,0,0,0,1,0,1,1,2,2;1,1,1,0,1
344;5;0,0,0,0,1,0,1,1,2,2;1,1,1,1,0
345;5;0,0,0,0,1,1,1,1,1,0;0,0,0,0,0
346;5;0,0,0,0,1,1,1,1,1,0;0,0,0,0,1
347;5;0,0,0,0,1,1,1,1,1,0;0,0,0,1,0
348;5;0,0,0,0,1,1,1,1,1,0;0,0,0,1,1
349;5;0,0,0,0,1,1,1,1,1,0;0,1,0,0,0
350;5;0,0,0,0,1,1,1,1,1,0;0,1,0,0,1
351;5;0,0,0,0,1,1,1,1,1,0;0,1,0,1,0
352;5;0,0,0,0,1,1,1,1,1,0;0,1,0,1,1
353;5;0,0,0,0,1,1,1,1,1,0;0,1,1,0,0
354;5;0,0,0,0,1,1,1,1,1,0;0,1,1,0,1
355;5;0,0,0,0,1,1,1,1,1,0;0,1,1,1,0
356;5;0,0,0,0,1,1,1,1,1,0;0,1,1,1,1
357;5;0,0,0,0,1,1,1,1,1,0;1,0,0,0,0
358;5;0,0,0,0,1,1,1,1,1,0;1,0,0,0,1
359;5;0,0,0,0,1,1,1,1,1,0;1,0,0,1,0
360;5;0,0,0,0,1,1,1,1,1,0;1,0,0,1,1
361;5;0,0,0,0,1,1,1,1,1,0;1,1,0,0,0
362;5;0,0,0,0,1,1,1,1,1,0;1,1,0,0,1
363;5;0,0,0,0,1,1,1,1,1,0;1,1,0,1,0
364;5;0,0,0,0,1,1,1,1,1,0;1,1,0,1,1
365;5;0,0,0,0,1,1,1,1,1,0;1,1,1,0,0
366;5;0,0,0,0,1,1,1,1,1,0;1,1,1,0,1
367;5;0,0,0,0,1,1,1,1,1,0;1,1,1,1,0
368;5;0,0,0,0,1,1,1,1,1,1;0,0,0,0,0
369;5;0,0,0,0,1,1,1,1,1,1;0,0,0,0,1
370;5;0,0,0,0,1,1,1,1,1,1;0,0,0,1,0
371;5;0,0,0,0,1,1,1,1,1,1;0,0,0,1,1
372;5;0,0,0,0,1,1,1,1,1,1;0,1,0,0,0
373;5;0,0,0,0,1,1,1,1,1,1;0,1,0,0,1
374;5;0,0,0,0,1,1,1,1,1,1;0,1,0,1,0
375;5;0,0,0,0,1,1,1,1,1,1;0,1,0,1,1
376;5;0,0,0,0,1,1,1,1,1,1;0,1,1,0,0
377;5;0,0,0,0,1,1,1,1,1,1;0,1,1,0,1
378;5;0,0,0,0,1,1,1,1,1,1;0,1,1,1,0
379;5;0,0,0,0,1,1,1,1,1,1;0,1,1,1,1
